date	year	week	code	type	value
2025-01-22	2025	4	/en	Sessions	4
2025-01-22	2025	4	/objednavka	Active users	3
2025-01-22	2025	4	/objednavka	Average engagement time per session	142
2025-01-22	2025	4	/objednavka	New users	1
2025-01-22	2025	4	/objednavka	Sessions	4
2025-01-22	2025	4	/pl	Active users	6
2025-01-22	2025	4	/pl	Average engagement time per session	30
2025-01-22	2025	4	/pl	New users	5
2025-01-22	2025	4	/pl	Sessions	9
2025-01-22	2025	4	/pl/objednavka	Active users	2
2025-01-22	2025	4	/pl/objednavka	Average engagement time per session	704
2025-01-22	2025	4	/pl/objednavka	New users	0
2025-01-22	2025	4	/pl/objednavka	Sessions	2
2025-01-23	2025	4	/	Active users	33
2025-01-23	2025	4	/	Average engagement time per session	189
2025-01-23	2025	4	/	New users	24
2025-01-23	2025	4	/	Sessions	36
2025-01-23	2025	4	/de	Active users	3
2025-01-23	2025	4	/de	Average engagement time per session	118
2025-01-23	2025	4	/de	New users	3
2025-01-23	2025	4	/de	Sessions	3
2025-01-23	2025	4	/en	Active users	1
2025-01-23	2025	4	/en	Average engagement time per session	23
2025-01-23	2025	4	/en	New users	1
2025-01-23	2025	4	/en	Sessions	2
2025-01-23	2025	4	/objednavka	Active users	0
2025-01-23	2025	4	/objednavka	Average engagement time per session	0
2025-01-23	2025	4	/objednavka	New users	0
2025-01-23	2025	4	/objednavka	Sessions	2
2025-01-23	2025	4	/pl	Active users	9
2025-01-23	2025	4	/pl	Average engagement time per session	205
2025-01-23	2025	4	/pl	New users	8
2025-01-23	2025	4	/pl	Sessions	9
2025-01-23	2025	4	/pl/objednavka	Active users	2
2025-01-23	2025	4	/pl/objednavka	Average engagement time per session	0
2025-01-23	2025	4	/pl/objednavka	New users	2
2025-01-23	2025	4	/pl/objednavka	Sessions	4
2025-01-24	2025	4	/	Active users	51
2025-01-24	2025	4	/	Average engagement time per session	201
2025-01-24	2025	4	/	New users	38
2025-01-24	2025	4	/	Sessions	59
2025-01-24	2025	4	/de	Active users	9
2025-01-24	2025	4	/de	Average engagement time per session	2
2025-01-24	2025	4	/de	New users	9
2025-01-24	2025	4	/de	Sessions	9
2025-01-24	2025	4	/en	Active users	11
2025-01-24	2025	4	/en	Average engagement time per session	231
2025-01-24	2025	4	/en	New users	11
2025-01-24	2025	4	/en	Sessions	11
2025-01-24	2025	4	/objednavka	Active users	1
2025-01-24	2025	4	/objednavka	Average engagement time per session	0
2025-01-24	2025	4	/objednavka	New users	1
2025-01-24	2025	4	/objednavka	Sessions	2
2025-01-24	2025	4	/pl	Active users	14
2025-01-24	2025	4	/pl	Average engagement time per session	94
2025-01-24	2025	4	/pl	New users	11
2025-01-24	2025	4	/pl	Sessions	15
2025-01-24	2025	4	/pl/objednavka	Active users	1
2025-01-24	2025	4	/pl/objednavka	Average engagement time per session	38
2025-01-24	2025	4	/pl/objednavka	New users	1
2025-01-24	2025	4	/pl/objednavka	Sessions	3
2025-01-25	2025	4	/	Active users	54
2025-01-25	2025	4	/	Average engagement time per session	194
2025-01-25	2025	4	/	New users	47
2025-01-25	2025	4	/	Sessions	63
2025-01-25	2025	4	/de	Active users	6
2025-01-25	2025	4	/de	Average engagement time per session	72
2025-01-25	2025	4	/de	New users	6
2025-01-25	2025	4	/de	Sessions	6
2025-01-25	2025	4	/de/objednavka	Active users	3
2025-01-25	2025	4	/de/objednavka	Average engagement time per session	227
2025-01-25	2025	4	/de/objednavka	New users	1
2025-01-25	2025	4	/de/objednavka	Sessions	3
2025-01-25	2025	4	/en	Active users	7
2025-01-25	2025	4	/en	Average engagement time per session	15
2025-01-25	2025	4	/en	New users	7
2025-01-25	2025	4	/en	Sessions	7
2025-01-25	2025	4	/objednavka	Active users	1
2025-01-25	2025	4	/objednavka	Average engagement time per session	0
2025-01-25	2025	4	/objednavka	New users	1
2025-01-25	2025	4	/objednavka	Sessions	1
2025-01-25	2025	4	/pl	Active users	12
2025-01-25	2025	4	/pl	Average engagement time per session	8
2025-01-25	2025	4	/pl	New users	11
2025-01-25	2025	4	/pl	Sessions	12
2025-01-25	2025	4	/pl/objednavka	Active users	1
2025-01-25	2025	4	/pl/objednavka	Average engagement time per session	90
2025-01-25	2025	4	/pl/objednavka	New users	0
2025-01-25	2025	4	/pl/objednavka	Sessions	1
2025-01-26	2025	4	/	Active users	59
2025-01-26	2025	4	/	Average engagement time per session	246
2025-01-26	2025	4	/	New users	49
2025-01-26	2025	4	/	Sessions	72
2025-01-26	2025	4	/de	Active users	18
2025-01-26	2025	4	/de	Average engagement time per session	197
2025-01-26	2025	4	/de	New users	13
2025-01-26	2025	4	/de	Sessions	18
2025-01-26	2025	4	/de/objednavka	Active users	0
2025-01-26	2025	4	/de/objednavka	Average engagement time per session	0
2025-01-26	2025	4	/de/objednavka	New users	0
2025-01-26	2025	4	/de/objednavka	Sessions	1
2025-01-26	2025	4	/en	Active users	11
2025-01-26	2025	4	/en	Average engagement time per session	53
2025-01-26	2025	4	/en	New users	11
2025-01-26	2025	4	/en	Sessions	11
2025-01-26	2025	4	/objednavka	Active users	5
2025-01-26	2025	4	/objednavka	Average engagement time per session	428
2025-01-26	2025	4	/objednavka	New users	3
2025-01-26	2025	4	/objednavka	Sessions	7
2025-01-26	2025	4	/pl	Active users	21
2025-01-26	2025	4	/pl	Average engagement time per session	192
2025-01-26	2025	4	/pl	New users	18
2025-01-26	2025	4	/pl	Sessions	21
2025-01-27	2025	5	/	Active users	49
2025-01-27	2025	5	/	Average engagement time per session	180
2025-01-27	2025	5	/	New users	37
2025-01-27	2025	5	/	Sessions	60
2025-01-27	2025	5	/de	Active users	4
2025-01-27	2025	5	/de	Average engagement time per session	90
2025-01-27	2025	5	/de	New users	4
2025-01-27	2025	5	/de	Sessions	5
2025-01-27	2025	5	/de/objednavka	Active users	1
2025-01-27	2025	5	/de/objednavka	Average engagement time per session	50
2025-01-27	2025	5	/de/objednavka	New users	0
2025-01-27	2025	5	/de/objednavka	Sessions	3
2025-01-27	2025	5	/en	Active users	9
2025-01-27	2025	5	/en	Average engagement time per session	269
2025-01-27	2025	5	/en	New users	8
2025-01-27	2025	5	/en	Sessions	9
2025-01-27	2025	5	/en/objednavka	Active users	1
2025-01-27	2025	5	/en/objednavka	Average engagement time per session	0
2025-01-27	2025	5	/en/objednavka	New users	1
2025-01-27	2025	5	/en/objednavka	Sessions	1
2025-01-27	2025	5	/objednavka	Active users	2
2025-01-27	2025	5	/objednavka	Average engagement time per session	663
2025-01-27	2025	5	/objednavka	New users	1
2025-01-27	2025	5	/objednavka	Sessions	2
2025-01-27	2025	5	/pl	Active users	4
2025-01-27	2025	5	/pl	Average engagement time per session	275
2025-01-27	2025	5	/pl	New users	3
2025-01-27	2025	5	/pl	Sessions	6
2025-01-27	2025	5	/pl/objednavka	Active users	2
2025-01-27	2025	5	/pl/objednavka	Average engagement time per session	343
2025-01-27	2025	5	/pl/objednavka	New users	0
2025-01-27	2025	5	/pl/objednavka	Sessions	3
2025-01-28	2025	5	/	Active users	46
2025-01-28	2025	5	/	Average engagement time per session	186
2025-01-28	2025	5	/	New users	40
2025-01-28	2025	5	/	Sessions	56
2025-01-28	2025	5	/de	Active users	6
2025-01-28	2025	5	/de	Average engagement time per session	285
2025-01-28	2025	5	/de	New users	5
2025-01-28	2025	5	/de	Sessions	6
2025-01-28	2025	5	/de/objednavka	Active users	2
2025-01-28	2025	5	/de/objednavka	Average engagement time per session	230
2025-01-28	2025	5	/de/objednavka	New users	0
2025-01-28	2025	5	/de/objednavka	Sessions	3
2025-01-28	2025	5	/en	Active users	2
2025-01-28	2025	5	/en	Average engagement time per session	13
2025-01-28	2025	5	/en	New users	2
2025-01-28	2025	5	/en	Sessions	4
2025-01-28	2025	5	/objednavka	Active users	5
2025-01-28	2025	5	/objednavka	Average engagement time per session	57
2025-01-28	2025	5	/objednavka	New users	5
2025-01-28	2025	5	/objednavka	Sessions	5
2025-01-28	2025	5	/pl	Active users	3
2025-01-28	2025	5	/pl	Average engagement time per session	18
2025-01-28	2025	5	/pl	New users	2
2025-01-28	2025	5	/pl	Sessions	4
2025-01-28	2025	5	/pl/objednavka	Active users	0
2025-01-28	2025	5	/pl/objednavka	Average engagement time per session	0
2025-01-28	2025	5	/pl/objednavka	New users	0
2025-01-28	2025	5	/pl/objednavka	Sessions	2
2025-01-29	2025	5	/	Active users	44
2025-01-29	2025	5	/	Average engagement time per session	177
2025-01-29	2025	5	/	New users	33
2025-01-29	2025	5	/	Sessions	53
2025-01-29	2025	5	/de	Active users	4
2025-01-29	2025	5	/de	Average engagement time per session	511
2025-01-29	2025	5	/de	New users	3
2025-01-29	2025	5	/de	Sessions	5
2025-01-29	2025	5	/de/objednavka	Active users	2
2025-01-29	2025	5	/de/objednavka	Average engagement time per session	631
2025-01-29	2025	5	/de/objednavka	New users	0
2025-01-29	2025	5	/de/objednavka	Sessions	2
2025-01-29	2025	5	/en	Active users	5
2025-01-29	2025	5	/en	Average engagement time per session	104
2025-01-29	2025	5	/en	New users	5
2025-01-29	2025	5	/en	Sessions	5
2025-01-29	2025	5	/objednavka	Active users	2
2025-01-29	2025	5	/objednavka	Average engagement time per session	93
2025-01-29	2025	5	/objednavka	New users	0
2025-01-29	2025	5	/objednavka	Sessions	4
2025-01-29	2025	5	/pl	Active users	5
2025-01-29	2025	5	/pl	Average engagement time per session	81
2025-01-29	2025	5	/pl	New users	4
2025-01-29	2025	5	/pl	Sessions	7
2025-01-29	2025	5	/pl/objednavka	Active users	2
2025-01-29	2025	5	/pl/objednavka	Average engagement time per session	191
2025-01-29	2025	5	/pl/objednavka	New users	1
2025-01-29	2025	5	/pl/objednavka	Sessions	3
2025-01-30	2025	5	/	Active users	36
2025-01-30	2025	5	/	Average engagement time per session	283
2025-01-30	2025	5	/	New users	32
2025-01-30	2025	5	/	Sessions	41
2025-01-30	2025	5	/de	Active users	7
2025-01-30	2025	5	/de	Average engagement time per session	255
2025-01-30	2025	5	/de	New users	5
2025-01-30	2025	5	/de	Sessions	8
2025-01-30	2025	5	/de/objednavka	Active users	1
2025-01-30	2025	5	/de/objednavka	Average engagement time per session	0
2025-01-30	2025	5	/de/objednavka	New users	0
2025-01-30	2025	5	/de/objednavka	Sessions	3
2025-01-30	2025	5	/en	Active users	10
2025-01-30	2025	5	/en	Average engagement time per session	6
2025-01-30	2025	5	/en	New users	10
2025-01-30	2025	5	/en	Sessions	10
2025-01-30	2025	5	/objednavka	Active users	2
2025-01-30	2025	5	/objednavka	Average engagement time per session	113
2025-01-30	2025	5	/objednavka	New users	0
2025-01-30	2025	5	/objednavka	Sessions	2
2025-01-30	2025	5	/pl	Active users	6
2025-01-30	2025	5	/pl	Average engagement time per session	150
2025-01-30	2025	5	/pl	New users	6
2025-01-30	2025	5	/pl	Sessions	6
2025-01-30	2025	5	/pl/objednavka	Active users	2
2025-01-30	2025	5	/pl/objednavka	Average engagement time per session	537
2025-01-30	2025	5	/pl/objednavka	New users	1
2025-01-30	2025	5	/pl/objednavka	Sessions	5
2025-01-31	2025	5	/	Active users	54
2025-01-31	2025	5	/	Average engagement time per session	155
2025-01-31	2025	5	/	New users	44
2025-01-31	2025	5	/	Sessions	65
2025-01-31	2025	5	/de	Active users	12
2025-01-31	2025	5	/de	Average engagement time per session	205
2025-01-31	2025	5	/de	New users	7
2025-01-31	2025	5	/de	Sessions	12
2025-01-31	2025	5	/de/objednavka	Active users	2
2025-01-31	2025	5	/de/objednavka	Average engagement time per session	102
2025-01-31	2025	5	/de/objednavka	New users	0
2025-01-31	2025	5	/de/objednavka	Sessions	2
2025-01-31	2025	5	/en	Active users	7
2025-01-31	2025	5	/en	Average engagement time per session	6
2025-01-31	2025	5	/en	New users	7
2025-01-31	2025	5	/en	Sessions	8
2025-01-31	2025	5	/objednavka	Active users	3
2025-01-31	2025	5	/objednavka	Average engagement time per session	310
2025-01-31	2025	5	/objednavka	New users	1
2025-01-31	2025	5	/objednavka	Sessions	3
2025-01-31	2025	5	/pl	Active users	5
2025-01-31	2025	5	/pl	Average engagement time per session	111
2025-01-31	2025	5	/pl	New users	5
2025-01-31	2025	5	/pl	Sessions	6
2025-01-31	2025	5	/pl/objednavka	Active users	0
2025-01-31	2025	5	/pl/objednavka	Average engagement time per session	0
2025-01-31	2025	5	/pl/objednavka	New users	0
2025-01-31	2025	5	/pl/objednavka	Sessions	1
2025-02-01	2025	5	/	Active users	54
2025-02-01	2025	5	/	Average engagement time per session	261
2025-02-01	2025	5	/	New users	46
2025-02-01	2025	5	/	Sessions	63
2025-02-01	2025	5	/de	Active users	10
2025-02-01	2025	5	/de	Average engagement time per session	231
2025-02-01	2025	5	/de	New users	8
2025-02-01	2025	5	/de	Sessions	10
2025-02-01	2025	5	/de/objednavka	Active users	2
2025-02-01	2025	5	/de/objednavka	Average engagement time per session	439
2025-02-01	2025	5	/de/objednavka	New users	0
2025-02-01	2025	5	/de/objednavka	Sessions	2
2025-02-01	2025	5	/en	Active users	10
2025-02-01	2025	5	/en	Average engagement time per session	1
2025-02-01	2025	5	/en	New users	10
2025-02-01	2025	5	/en	Sessions	10
2025-02-01	2025	5	/objednavka	Active users	1
2025-02-01	2025	5	/objednavka	Average engagement time per session	0
2025-02-01	2025	5	/objednavka	New users	0
2025-02-01	2025	5	/objednavka	Sessions	2
2025-02-01	2025	5	/pl	Active users	13
2025-02-01	2025	5	/pl	Average engagement time per session	160
2025-02-01	2025	5	/pl	New users	10
2025-02-01	2025	5	/pl	Sessions	14
2025-02-02	2025	5	/	Active users	51
2025-02-02	2025	5	/	Average engagement time per session	169
2025-02-02	2025	5	/	New users	40
2025-02-02	2025	5	/	Sessions	65
2025-02-02	2025	5	/de	Active users	11
2025-02-02	2025	5	/de	Average engagement time per session	276
2025-02-02	2025	5	/de	New users	8
2025-02-02	2025	5	/de	Sessions	11
2025-02-02	2025	5	/de/objednavka	Active users	1
2025-02-02	2025	5	/de/objednavka	Average engagement time per session	0
2025-02-02	2025	5	/de/objednavka	New users	0
2025-02-02	2025	5	/de/objednavka	Sessions	3
2025-02-02	2025	5	/en	Active users	3
2025-02-02	2025	5	/en	Average engagement time per session	0
2025-02-02	2025	5	/en	New users	3
2025-02-02	2025	5	/en	Sessions	3
2025-02-02	2025	5	/en/objednavka	Active users	0
2025-02-02	2025	5	/en/objednavka	Average engagement time per session	0
2025-02-02	2025	5	/en/objednavka	New users	0
2025-02-02	2025	5	/en/objednavka	Sessions	1
2025-02-02	2025	5	/objednavka	Active users	4
2025-02-02	2025	5	/objednavka	Average engagement time per session	1104
2025-02-02	2025	5	/objednavka	New users	3
2025-02-02	2025	5	/objednavka	Sessions	5
2025-02-02	2025	5	/pl	Active users	11
2025-02-02	2025	5	/pl	Average engagement time per session	340
2025-02-02	2025	5	/pl	New users	10
2025-02-02	2025	5	/pl	Sessions	12
2025-02-02	2025	5	/pl/objednavka	Active users	1
2025-02-02	2025	5	/pl/objednavka	Average engagement time per session	0
2025-02-02	2025	5	/pl/objednavka	New users	1
2025-02-02	2025	5	/pl/objednavka	Sessions	2
2025-02-03	2025	6	/	Active users	71
2025-02-03	2025	6	/	Average engagement time per session	173
2025-02-03	2025	6	/	New users	60
2025-02-03	2025	6	/	Sessions	83
2025-02-03	2025	6	/de	Active users	9
2025-02-03	2025	6	/de	Average engagement time per session	32
2025-02-03	2025	6	/de	New users	6
2025-02-03	2025	6	/de	Sessions	10
2025-02-03	2025	6	/de/objednavka	Active users	0
2025-02-03	2025	6	/de/objednavka	Average engagement time per session	0
2025-02-03	2025	6	/de/objednavka	New users	0
2025-02-03	2025	6	/de/objednavka	Sessions	2
2025-02-03	2025	6	/en	Active users	9
2025-02-03	2025	6	/en	Average engagement time per session	3
2025-02-03	2025	6	/en	New users	9
2025-02-03	2025	6	/en	Sessions	9
2025-02-03	2025	6	/objednavka	Active users	6
2025-02-03	2025	6	/objednavka	Average engagement time per session	45
2025-02-03	2025	6	/objednavka	New users	6
2025-02-03	2025	6	/objednavka	Sessions	7
2025-02-03	2025	6	/pl	Active users	6
2025-02-03	2025	6	/pl	Average engagement time per session	666
2025-02-03	2025	6	/pl	New users	3
2025-02-03	2025	6	/pl	Sessions	9
2025-02-03	2025	6	/pl/objednavka	Active users	0
2025-02-03	2025	6	/pl/objednavka	Average engagement time per session	0
2025-02-03	2025	6	/pl/objednavka	New users	0
2025-02-03	2025	6	/pl/objednavka	Sessions	2
2025-02-04	2025	6	/	Active users	63
2025-02-04	2025	6	/	Average engagement time per session	231
2025-02-04	2025	6	/	New users	47
2025-02-04	2025	6	/	Sessions	73
2025-02-04	2025	6	/de	Active users	2
2025-02-04	2025	6	/de	Average engagement time per session	111
2025-02-04	2025	6	/de	New users	0
2025-02-04	2025	6	/de	Sessions	2
2025-02-04	2025	6	/de/objednavka	Active users	4
2025-02-04	2025	6	/de/objednavka	Average engagement time per session	87
2025-02-04	2025	6	/de/objednavka	New users	1
2025-02-04	2025	6	/de/objednavka	Sessions	4
2025-02-04	2025	6	/en	Active users	8
2025-02-04	2025	6	/en	Average engagement time per session	110
2025-02-04	2025	6	/en	New users	7
2025-02-04	2025	6	/en	Sessions	8
2025-02-04	2025	6	/en/objednavka	Active users	1
2025-02-04	2025	6	/en/objednavka	Average engagement time per session	2107
2025-02-04	2025	6	/en/objednavka	New users	1
2025-02-04	2025	6	/en/objednavka	Sessions	1
2025-02-04	2025	6	/objednavka	Active users	5
2025-02-04	2025	6	/objednavka	Average engagement time per session	139
2025-02-04	2025	6	/objednavka	New users	4
2025-02-04	2025	6	/objednavka	Sessions	10
2025-02-04	2025	6	/pl	Active users	5
2025-02-04	2025	6	/pl	Average engagement time per session	73
2025-02-04	2025	6	/pl	New users	2
2025-02-04	2025	6	/pl	Sessions	6
2025-02-04	2025	6	/pl/objednavka	Active users	2
2025-02-04	2025	6	/pl/objednavka	Average engagement time per session	44
2025-02-04	2025	6	/pl/objednavka	New users	0
2025-02-04	2025	6	/pl/objednavka	Sessions	2
2025-02-05	2025	6	/	Active users	40
2025-02-05	2025	6	/	Average engagement time per session	187
2025-02-05	2025	6	/	New users	33
2025-02-05	2025	6	/	Sessions	47
2025-02-05	2025	6	/de	Active users	4
2025-02-05	2025	6	/de	Average engagement time per session	72
2025-02-05	2025	6	/de	New users	2
2025-02-05	2025	6	/de	Sessions	5
2025-02-05	2025	6	/de/objednavka	Active users	4
2025-02-05	2025	6	/de/objednavka	Average engagement time per session	151
2025-02-05	2025	6	/de/objednavka	New users	3
2025-02-05	2025	6	/de/objednavka	Sessions	4
2025-02-05	2025	6	/en	Active users	5
2025-02-05	2025	6	/en	Average engagement time per session	106
2025-02-05	2025	6	/en	New users	5
2025-02-05	2025	6	/en	Sessions	5
2025-02-05	2025	6	/objednavka	Active users	2
2025-02-05	2025	6	/objednavka	Average engagement time per session	175
2025-02-05	2025	6	/objednavka	New users	1
2025-02-05	2025	6	/objednavka	Sessions	3
2025-02-05	2025	6	/pl	Active users	9
2025-02-05	2025	6	/pl	Average engagement time per session	482
2025-02-05	2025	6	/pl	New users	8
2025-02-05	2025	6	/pl	Sessions	9
2025-02-05	2025	6	/pl/objednavka	Active users	3
2025-02-05	2025	6	/pl/objednavka	Average engagement time per session	240
2025-02-05	2025	6	/pl/objednavka	New users	0
2025-02-05	2025	6	/pl/objednavka	Sessions	3
2025-02-06	2025	6	/	Active users	49
2025-02-06	2025	6	/	Average engagement time per session	298
2025-02-06	2025	6	/	New users	39
2025-02-06	2025	6	/	Sessions	55
2025-02-06	2025	6	/de	Active users	9
2025-02-06	2025	6	/de	Average engagement time per session	82
2025-02-06	2025	6	/de	New users	9
2025-02-06	2025	6	/de	Sessions	10
2025-02-06	2025	6	/de/objednavka	Active users	1
2025-02-06	2025	6	/de/objednavka	Average engagement time per session	0
2025-02-06	2025	6	/de/objednavka	New users	0
2025-02-06	2025	6	/de/objednavka	Sessions	1
2025-02-06	2025	6	/en	Active users	18
2025-02-06	2025	6	/en	Average engagement time per session	18
2025-02-06	2025	6	/en	New users	17
2025-02-06	2025	6	/en	Sessions	18
2025-02-06	2025	6	/objednavka	Active users	3
2025-02-06	2025	6	/objednavka	Average engagement time per session	50
2025-02-06	2025	6	/objednavka	New users	1
2025-02-06	2025	6	/objednavka	Sessions	5
2025-02-06	2025	6	/pl	Active users	13
2025-02-06	2025	6	/pl	Average engagement time per session	21
2025-02-06	2025	6	/pl	New users	11
2025-02-06	2025	6	/pl	Sessions	15
2025-02-06	2025	6	/pl/objednavka	Active users	4
2025-02-06	2025	6	/pl/objednavka	Average engagement time per session	62
2025-02-06	2025	6	/pl/objednavka	New users	0
2025-02-06	2025	6	/pl/objednavka	Sessions	5
2025-02-07	2025	6	/	Active users	48
2025-02-07	2025	6	/	Average engagement time per session	265
2025-02-07	2025	6	/	New users	43
2025-02-07	2025	6	/	Sessions	49
2025-02-07	2025	6	/de	Active users	4
2025-02-07	2025	6	/de	Average engagement time per session	247
2025-02-07	2025	6	/de	New users	3
2025-02-07	2025	6	/de	Sessions	4
2025-02-07	2025	6	/de/objednavka	Active users	1
2025-02-07	2025	6	/de/objednavka	Average engagement time per session	22
2025-02-07	2025	6	/de/objednavka	New users	0
2025-02-07	2025	6	/de/objednavka	Sessions	2
2025-02-07	2025	6	/en	Active users	6
2025-02-07	2025	6	/en	Average engagement time per session	3
2025-02-07	2025	6	/en	New users	6
2025-02-07	2025	6	/en	Sessions	6
2025-02-07	2025	6	/objednavka	Active users	2
2025-02-07	2025	6	/objednavka	Average engagement time per session	74
2025-02-07	2025	6	/objednavka	New users	2
2025-02-07	2025	6	/objednavka	Sessions	3
2025-02-07	2025	6	/pl	Active users	5
2025-02-07	2025	6	/pl	Average engagement time per session	65
2025-02-07	2025	6	/pl	New users	3
2025-02-07	2025	6	/pl	Sessions	5
2025-02-07	2025	6	/pl/objednavka	Active users	1
2025-02-07	2025	6	/pl/objednavka	Average engagement time per session	46
2025-02-07	2025	6	/pl/objednavka	New users	0
2025-02-07	2025	6	/pl/objednavka	Sessions	1
2025-02-08	2025	6	/	Active users	61
2025-02-08	2025	6	/	Average engagement time per session	186
2025-02-08	2025	6	/	New users	47
2025-02-08	2025	6	/	Sessions	71
2025-02-08	2025	6	/de	Active users	1
2025-02-08	2025	6	/de	Average engagement time per session	314
2025-02-08	2025	6	/de	New users	0
2025-02-08	2025	6	/de	Sessions	1
2025-02-08	2025	6	/en	Active users	6
2025-02-08	2025	6	/en	Average engagement time per session	0
2025-02-08	2025	6	/en	New users	6
2025-02-08	2025	6	/en	Sessions	6
2025-02-08	2025	6	/objednavka	Active users	8
2025-02-08	2025	6	/objednavka	Average engagement time per session	413
2025-02-08	2025	6	/objednavka	New users	7
2025-02-08	2025	6	/objednavka	Sessions	9
2025-02-08	2025	6	/pl	Active users	8
2025-02-08	2025	6	/pl	Average engagement time per session	94
2025-02-08	2025	6	/pl	New users	6
2025-02-08	2025	6	/pl	Sessions	12
2025-02-09	2025	6	/	Active users	51
2025-02-09	2025	6	/	Average engagement time per session	187
2025-02-09	2025	6	/	New users	44
2025-02-09	2025	6	/	Sessions	62
2025-02-09	2025	6	/de	Active users	2
2025-02-09	2025	6	/de	Average engagement time per session	67
2025-02-09	2025	6	/de	New users	0
2025-02-09	2025	6	/de	Sessions	4
2025-02-09	2025	6	/de/objednavka	Active users	1
2025-02-09	2025	6	/de/objednavka	Average engagement time per session	33
2025-02-09	2025	6	/de/objednavka	New users	0
2025-02-09	2025	6	/de/objednavka	Sessions	2
2025-02-09	2025	6	/en	Active users	6
2025-02-09	2025	6	/en	Average engagement time per session	45
2025-02-09	2025	6	/en	New users	5
2025-02-09	2025	6	/en	Sessions	6
2025-02-09	2025	6	/en/objednavka	Active users	0
2025-02-09	2025	6	/en/objednavka	Average engagement time per session	0
2025-02-09	2025	6	/en/objednavka	New users	0
2025-02-09	2025	6	/en/objednavka	Sessions	1
2025-02-09	2025	6	/objednavka	Active users	2
2025-02-09	2025	6	/objednavka	Average engagement time per session	70
2025-02-09	2025	6	/objednavka	New users	2
2025-02-09	2025	6	/objednavka	Sessions	3
2025-02-09	2025	6	/pl	Active users	5
2025-02-09	2025	6	/pl	Average engagement time per session	260
2025-02-09	2025	6	/pl	New users	1
2025-02-09	2025	6	/pl	Sessions	8
2025-02-10	2025	7	/	Active users	63
2025-02-10	2025	7	/	Average engagement time per session	205
2025-02-10	2025	7	/	New users	54
2025-02-10	2025	7	/	Sessions	71
2025-02-10	2025	7	/de	Active users	2
2025-02-10	2025	7	/de	Average engagement time per session	18
2025-02-10	2025	7	/de	New users	1
2025-02-10	2025	7	/de	Sessions	2
2025-02-10	2025	7	/de/objednavka	Active users	1
2025-02-10	2025	7	/de/objednavka	Average engagement time per session	0
2025-02-10	2025	7	/de/objednavka	New users	1
2025-02-10	2025	7	/de/objednavka	Sessions	1
2025-02-10	2025	7	/en	Active users	7
2025-02-10	2025	7	/en	Average engagement time per session	43
2025-02-10	2025	7	/en	New users	7
2025-02-10	2025	7	/en	Sessions	7
2025-02-10	2025	7	/objednavka	Active users	7
2025-02-10	2025	7	/objednavka	Average engagement time per session	450
2025-02-10	2025	7	/objednavka	New users	3
2025-02-10	2025	7	/objednavka	Sessions	8
2025-02-10	2025	7	/pl	Active users	4
2025-02-10	2025	7	/pl	Average engagement time per session	325
2025-02-10	2025	7	/pl	New users	1
2025-02-10	2025	7	/pl	Sessions	4
2025-02-10	2025	7	/pl/objednavka	Active users	0
2025-02-10	2025	7	/pl/objednavka	Average engagement time per session	0
2025-02-10	2025	7	/pl/objednavka	New users	0
2025-02-10	2025	7	/pl/objednavka	Sessions	1
2025-02-11	2025	7	/	Active users	41
2025-02-11	2025	7	/	Average engagement time per session	314
2025-02-11	2025	7	/	New users	34
2025-02-11	2025	7	/	Sessions	47
2025-02-11	2025	7	/de	Active users	3
2025-02-11	2025	7	/de	Average engagement time per session	454
2025-02-11	2025	7	/de	New users	3
2025-02-11	2025	7	/de	Sessions	3
2025-02-11	2025	7	/en	Active users	4
2025-02-11	2025	7	/en	Average engagement time per session	121
2025-02-11	2025	7	/en	New users	4
2025-02-11	2025	7	/en	Sessions	4
2025-02-11	2025	7	/en/objednavka	Active users	1
2025-02-11	2025	7	/en/objednavka	Average engagement time per session	11
2025-02-11	2025	7	/en/objednavka	New users	1
2025-02-11	2025	7	/en/objednavka	Sessions	1
2025-02-11	2025	7	/objednavka	Active users	5
2025-02-11	2025	7	/objednavka	Average engagement time per session	65
2025-02-11	2025	7	/objednavka	New users	2
2025-02-11	2025	7	/objednavka	Sessions	8
2025-02-11	2025	7	/pl	Active users	4
2025-02-11	2025	7	/pl	Average engagement time per session	402
2025-02-11	2025	7	/pl	New users	2
2025-02-11	2025	7	/pl	Sessions	4
2025-02-11	2025	7	/pl/objednavka	Active users	2
2025-02-11	2025	7	/pl/objednavka	Average engagement time per session	5
2025-02-11	2025	7	/pl/objednavka	New users	0
2025-02-11	2025	7	/pl/objednavka	Sessions	4
2025-02-12	2025	7	/	Active users	45
2025-02-12	2025	7	/	Average engagement time per session	199
2025-02-12	2025	7	/	New users	38
2025-02-12	2025	7	/	Sessions	55
2025-02-12	2025	7	/de	Active users	6
2025-02-12	2025	7	/de	Average engagement time per session	12
2025-02-12	2025	7	/de	New users	3
2025-02-12	2025	7	/de	Sessions	6
2025-02-12	2025	7	/de/objednavka	Active users	1
2025-02-12	2025	7	/de/objednavka	Average engagement time per session	1902
2025-02-12	2025	7	/de/objednavka	New users	1
2025-02-12	2025	7	/de/objednavka	Sessions	1
2025-02-12	2025	7	/en	Active users	9
2025-02-12	2025	7	/en	Average engagement time per session	11
2025-02-12	2025	7	/en	New users	9
2025-02-12	2025	7	/en	Sessions	9
2025-02-12	2025	7	/objednavka	Active users	6
